,x,y,cluster,id,code,size,tag,title,count,priority
1178,2.9944165,7.986259,9,1178,other,0.25,Drug Overdose Strategies,<i><br>Strategies for Reducing Drug Overdose<br>and Improving Treatment in Correctional<br>Facilities</i>,17.0,Priority
1179,2.9205775,8.011086,9,1179,other,0.25,Drug Overdose Strategies,<i><br>Strategies for Reducing Drug Overdose<br>and Improving Treatment in Correctional<br>Facilities</i>,17.0,Priority
1180,3.262512,8.214669,-1,1180,drug,0.25,Noise Point,Noise Point,0.0,Regular
1181,3.4627004,8.000022,-1,1181,stress,0.25,Noise Point,Noise Point,0.0,Regular
1182,3.422508,7.7764897,8,1182,stress,0.25,Law Enforcement Mental Health,<i><br>Mental Health Challenges and Support<br>Needs in Law Enforcement</i>,9.0,Priority
1183,3.3558102,8.264826,-1,1183,other,0.25,Noise Point,Noise Point,0.0,Regular
1184,3.313019,8.280103,-1,1184,drug,0.25,Noise Point,Noise Point,0.0,Regular
1185,3.3423865,8.280986,-1,1185,other,0.25,Noise Point,Noise Point,0.0,Regular
1186,9.18338,7.7441936,50,1186,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1187,9.094391,7.8059025,50,1187,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1188,9.037068,7.833608,50,1188,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1189,9.301466,7.4029107,52,1189,other,0.25,Digital Evidence Management,<i><br>Challenges and Solutions in Managing and<br>Analyzing Digital Evidence in Law<br>Enforcement Agencies</i>,30.0,Regular
1190,9.533211,7.5207987,52,1190,other,0.25,Digital Evidence Management,<i><br>Challenges and Solutions in Managing and<br>Analyzing Digital Evidence in Law<br>Enforcement Agencies</i>,30.0,Regular
1191,9.496151,7.577714,52,1191,other,0.25,Digital Evidence Management,<i><br>Challenges and Solutions in Managing and<br>Analyzing Digital Evidence in Law<br>Enforcement Agencies</i>,30.0,Regular
1192,6.909423,6.8288245,41,1192,other,0.25,Law Enforcement Enhancement,"<i><br>Enhancing Law Enforcement Operations:<br>Public Perception, Officer Safety, and<br>Technological Advancements</i>",51.0,Priority
1193,9.481382,7.428434,52,1193, polic,0.25,Digital Evidence Management,<i><br>Challenges and Solutions in Managing and<br>Analyzing Digital Evidence in Law<br>Enforcement Agencies</i>,30.0,Regular
1194,9.3063965,7.610645,-1,1194,other,0.25,Noise Point,Noise Point,0.0,Regular
1195,8.879087,7.878419,50,1195,traffick,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1196,8.821817,4.994927,44,1196,tech,0.25,Court Technology Challenges,<i><br>Challenges and Solutions for Integrating<br>Modern Technology in the Court System</i>,52.0,Regular
1197,9.097411,7.7911096,50,1197,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1198,9.091518,7.7416954,50,1198,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1199,5.2658906,4.2657022,-1,1199,tech,0.25,Noise Point,Noise Point,0.0,Regular
1200,3.2750332,8.225904,-1,1200,other,0.25,Noise Point,Noise Point,0.0,Regular
1201,7.8704166,6.632764,48,1201,drug,0.25,Crime Integration,"<i><br>Improving Crime Data Integration, Cross-<br>Jurisdictional Cooperation, and<br>Cybercrime Investigation Methods</i>",12.0,Regular
1202,6.9009314,5.8901067,33,1202,other,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1203,7.952484,6.553722,48,1203,drug,0.25,Crime Integration,"<i><br>Improving Crime Data Integration, Cross-<br>Jurisdictional Cooperation, and<br>Cybercrime Investigation Methods</i>",12.0,Regular
1204,6.8563437,7.101452,41,1204,other,0.25,Law Enforcement Enhancement,"<i><br>Enhancing Law Enforcement Operations:<br>Public Perception, Officer Safety, and<br>Technological Advancements</i>",51.0,Priority
1205,9.473407,7.2900524,52,1205,drug,0.25,Digital Evidence Management,<i><br>Challenges and Solutions in Managing and<br>Analyzing Digital Evidence in Law<br>Enforcement Agencies</i>,30.0,Regular
1206,3.2769778,8.197311,-1,1206,drug,0.25,Noise Point,Noise Point,0.0,Regular
1207,9.210145,6.384314,39,1207,tech,0.25,Technological Adaptation,<i><br>Challenges and Needs in Adapting Legal<br>Doctrines and Rights to Contemporary<br>Technologies and Surveillance Methods</i>,12.0,Regular
1208,6.8513713,7.2090745,41,1208,other,0.25,Law Enforcement Enhancement,"<i><br>Enhancing Law Enforcement Operations:<br>Public Perception, Officer Safety, and<br>Technological Advancements</i>",51.0,Priority
1209,9.307859,7.482852,52,1209,other,0.25,Digital Evidence Management,<i><br>Challenges and Solutions in Managing and<br>Analyzing Digital Evidence in Law<br>Enforcement Agencies</i>,30.0,Regular
1210,7.9435377,6.5171022,48,1210,other,0.25,Crime Integration,"<i><br>Improving Crime Data Integration, Cross-<br>Jurisdictional Cooperation, and<br>Cybercrime Investigation Methods</i>",12.0,Regular
1211,8.716252,7.796878,50,1211,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1212,8.744903,7.437861,49,1212,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1213,9.00282,7.3068805,-1,1213,tech,0.25,Noise Point,Noise Point,0.0,Regular
1214,9.067733,7.737323,50,1214,tech,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1215,8.942777,7.8249063,50,1215,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1216,8.587075,7.8519106,-1,1216,tech,0.25,Noise Point,Noise Point,0.0,Regular
1217,9.158144,7.740936,50,1217,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1218,8.993991,7.799843,50,1218,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1219,8.435153,7.794665,-1,1219,other,0.25,Noise Point,Noise Point,0.0,Regular
1220,8.844175,7.677489,50,1220,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1221,4.874694,9.062457,25,1221,other,0.25,Aerial Surveillance,"<i><br>Unmanned Aerial Systems in Surveillance<br>and Perimeter Monitoring: Development,<br>Validation, and Community Concerns</i>",27.0,Priority
1222,7.6057606,6.776048,-1,1222,other,0.25,Noise Point,Noise Point,0.0,Regular
1223,8.676271,7.7236967,50,1223,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1224,8.740371,7.8384113,50,1224,tech,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1225,8.766931,7.7835894,50,1225, polic,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1226,8.722447,7.6643057,50,1226,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1227,8.756209,7.6975474,50,1227,other,0.25,Dark Web Crimes,<i><br>Challenges and Needs in Investigating<br>Dark Web-Facilitated Crimes for Law<br>Enforcement Agencies</i>,17.0,Regular
1228,9.316864,6.8924303,51,1228,other,0.25,Evidence Management,"<i><br>Challenges and Improvement Strategies in<br>Evidence Management: Compliance,<br>Storage, Retention, and Accessibility</i>",11.0,Regular
1229,8.046288,7.659607,37,1229,tdv,0.25,Digital Investigations,<i><br>Challenges and Solutions in Law<br>Enforcement's Use of Social Media and<br>Digital Data</i>,16.0,Regular
1230,8.038734,7.6590366,37,1230,tdv,0.25,Digital Investigations,<i><br>Challenges and Solutions in Law<br>Enforcement's Use of Social Media and<br>Digital Data</i>,16.0,Regular
1231,8.426366,7.664116,-1,1231,other,0.25,Noise Point,Noise Point,0.0,Regular
1232,7.960368,7.6856265,37,1232,other,0.25,Digital Investigations,<i><br>Challenges and Solutions in Law<br>Enforcement's Use of Social Media and<br>Digital Data</i>,16.0,Regular
1233,7.971724,7.6698127,37,1233,other,0.25,Digital Investigations,<i><br>Challenges and Solutions in Law<br>Enforcement's Use of Social Media and<br>Digital Data</i>,16.0,Regular
1234,5.8947663,8.006953,24,1234,stress,0.25,Technological Advancements,"<i><br>Advanced Technologies in Enhancing<br>Public Safety and Community Corrections:<br>Applications, Challenges, and Future<br>Research</i>",24.0,Regular
1235,4.8271236,5.288912,-1,1235,tech,0.25,Noise Point,Noise Point,0.0,Regular
1236,7.022544,8.51624,26,1236,other,0.25,Video Analytics,<i><br>Utilizing Video Analytics and CCTV for<br>Security and Behavior Management in<br>Institutional Environments</i>,11.0,Priority
1237,5.867407,8.164902,24,1237,tech,0.25,Technological Advancements,"<i><br>Advanced Technologies in Enhancing<br>Public Safety and Community Corrections:<br>Applications, Challenges, and Future<br>Research</i>",24.0,Regular
1238,4.6577783,4.996773,16,1238,other,0.25,Correctional Workforce Challenges,"<i><br>Challenges and Needs in the Correctional<br>Workforce: Recruitment, Training,<br>Retention, and Public Perception</i>",44.0,Regular
1239,4.8119125,6.674584,-1,1239,other,0.25,Noise Point,Noise Point,0.0,Regular
1240,5.649924,7.6918564,-1,1240,other,0.25,Noise Point,Noise Point,0.0,Regular
1241,4.340551,5.2265806,-1,1241,other,0.25,Noise Point,Noise Point,0.0,Regular
1242,5.7969475,8.323128,24,1242,tech,0.25,Technological Advancements,"<i><br>Advanced Technologies in Enhancing<br>Public Safety and Community Corrections:<br>Applications, Challenges, and Future<br>Research</i>",24.0,Regular
1243,4.792402,7.0894976,-1,1243,tech,0.25,Noise Point,Noise Point,0.0,Regular
1244,4.4094276,5.9168324,11,1244,other,0.25,Correctional Reform,"<i><br>Improving Services and Practices in the<br>Correctional System: A Focus on Crime<br>Victims, Community Corrections, and<br>Positive Reinforcement for Offenders</i>",18.0,Regular
1245,5.483117,6.5766053,13,1245,other,0.25,Correctional Analytics,<i><br>Enhancing Offender Monitoring and Data<br>Analysis in Correctional Institutions</i>,17.0,Priority
1246,4.860987,6.86089,-1,1246,tech,0.25,Noise Point,Noise Point,0.0,Regular
1247,6.1280365,6.717651,41,1247, polic,0.25,Law Enforcement Enhancement,"<i><br>Enhancing Law Enforcement Operations:<br>Public Perception, Officer Safety, and<br>Technological Advancements</i>",51.0,Priority
1248,4.3949885,6.6870575,-1,1248,other,0.25,Noise Point,Noise Point,0.0,Regular
1249,4.526007,5.99773,11,1249,other,0.25,Correctional Reform,"<i><br>Improving Services and Practices in the<br>Correctional System: A Focus on Crime<br>Victims, Community Corrections, and<br>Positive Reinforcement for Offenders</i>",18.0,Regular
1250,5.6083193,6.6075015,13,1250,other,0.25,Correctional Analytics,<i><br>Enhancing Offender Monitoring and Data<br>Analysis in Correctional Institutions</i>,17.0,Priority
1251,6.2354116,5.4148393,-1,1251,other,0.25,Noise Point,Noise Point,0.0,Regular
1252,3.2197406,3.70293,1,1252,other,0.25,Dynamic Risk Assessment,<i><br>Improving Case Management Systems: The<br>Need for Dynamic Risk Assessment Tools<br>and Validation Techniques</i>,17.0,Priority
1253,3.3085244,3.659849,1,1253,other,0.25,Dynamic Risk Assessment,<i><br>Improving Case Management Systems: The<br>Need for Dynamic Risk Assessment Tools<br>and Validation Techniques</i>,17.0,Priority
1254,3.2633958,3.6877594,1,1254,other,0.25,Dynamic Risk Assessment,<i><br>Improving Case Management Systems: The<br>Need for Dynamic Risk Assessment Tools<br>and Validation Techniques</i>,17.0,Priority
1255,5.3372264,6.7745624,13,1255,other,0.25,Correctional Analytics,<i><br>Enhancing Offender Monitoring and Data<br>Analysis in Correctional Institutions</i>,17.0,Priority
1256,5.3911304,6.7169275,13,1256,tech,0.25,Correctional Analytics,<i><br>Enhancing Offender Monitoring and Data<br>Analysis in Correctional Institutions</i>,17.0,Priority
1257,3.692872,8.926698,4,1257,drug,0.25,Drug Technologies,<i><br>Advancements in Drug Detection and<br>Monitoring Technologies: Needs and<br>Future Directions</i>,26.0,Regular
1258,5.417013,6.7269106,13,1258,other,0.25,Correctional Analytics,<i><br>Enhancing Offender Monitoring and Data<br>Analysis in Correctional Institutions</i>,17.0,Priority
1259,5.3573546,6.7723475,13,1259,other,0.25,Correctional Analytics,<i><br>Enhancing Offender Monitoring and Data<br>Analysis in Correctional Institutions</i>,17.0,Priority
1260,4.1797433,8.79852,4,1260,tech,0.25,Drug Technologies,<i><br>Advancements in Drug Detection and<br>Monitoring Technologies: Needs and<br>Future Directions</i>,26.0,Regular
1261,6.4803276,8.815507,-1,1261,tech,0.25,Noise Point,Noise Point,0.0,Regular
1262,3.8661544,8.461094,-1,1262,tech,0.25,Noise Point,Noise Point,0.0,Regular
1263,3.8226013,8.916111,4,1263,drug,0.25,Drug Technologies,<i><br>Advancements in Drug Detection and<br>Monitoring Technologies: Needs and<br>Future Directions</i>,26.0,Regular
1264,3.7374961,8.918504,4,1264,drug,0.25,Drug Technologies,<i><br>Advancements in Drug Detection and<br>Monitoring Technologies: Needs and<br>Future Directions</i>,26.0,Regular
1265,5.3343396,6.8196464,13,1265,other,0.25,Correctional Analytics,<i><br>Enhancing Offender Monitoring and Data<br>Analysis in Correctional Institutions</i>,17.0,Priority
1266,6.72102,8.348005,-1,1266,tech,0.25,Noise Point,Noise Point,0.0,Regular
1267,6.0217137,6.2971587,-1,1267,other,0.25,Noise Point,Noise Point,0.0,Regular
1268,7.1028056,4.956278,17,1268,tech,0.25,Certification Challenges,<i><br>Challenges and Solutions for Small Law<br>Enforcement Agencies in Meeting<br>Certification Standards and Implementing<br>New Technologies</i>,12.0,Regular
1269,6.8590856,5.881277,33,1269,other,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1270,5.4528856,6.58892,13,1270,tech,0.25,Correctional Analytics,<i><br>Enhancing Offender Monitoring and Data<br>Analysis in Correctional Institutions</i>,17.0,Priority
1271,6.128344,6.4354625,-1,1271,other,0.25,Noise Point,Noise Point,0.0,Regular
1272,6.440185,6.6813226,41,1272,other,0.25,Law Enforcement Enhancement,"<i><br>Enhancing Law Enforcement Operations:<br>Public Perception, Officer Safety, and<br>Technological Advancements</i>",51.0,Priority
1273,5.7337847,6.788119,-1,1273,drug,0.25,Noise Point,Noise Point,0.0,Regular
1274,6.834467,5.6175914,33,1274,tech,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1275,5.904529,5.853987,5,1275,tech,0.25,Translation Technologies,<i><br>Advancements and Challenges in<br>Translation Technologies for<br>Multilingual Agencies</i>,9.0,Regular
1276,5.94434,5.7793627,5,1276,other,0.25,Translation Technologies,<i><br>Advancements and Challenges in<br>Translation Technologies for<br>Multilingual Agencies</i>,9.0,Regular
1277,6.8357315,5.2822347,33,1277,tech,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1278,5.9077306,8.175074,24,1278,other,0.25,Technological Advancements,"<i><br>Advanced Technologies in Enhancing<br>Public Safety and Community Corrections:<br>Applications, Challenges, and Future<br>Research</i>",24.0,Regular
1279,9.572043,3.4257054,3,1279,other,0.25,Telepresence Implications,<i><br>Exploring the Implications of<br>Telepresence Technology in Court<br>Proceedings</i>,30.0,Priority
1280,9.658811,3.2853353,3,1280,tech,0.25,Telepresence Implications,<i><br>Exploring the Implications of<br>Telepresence Technology in Court<br>Proceedings</i>,30.0,Priority
1281,9.748678,3.3354375,3,1281,tech,0.25,Telepresence Implications,<i><br>Exploring the Implications of<br>Telepresence Technology in Court<br>Proceedings</i>,30.0,Priority
